id,module,level,strand,substrand,year,type,text,answer,hint,options,params
q_1764328354358_363,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is smaller: 4m or 5m?,4m,Convert both measurements to the same unit and compare,"[""4m"",""5m""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_364,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: 23cm or 60cm?,60cm,Convert both measurements to the same unit and compare,"[""23cm"",""60cm""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_365,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is smaller: £2.26 or £1.08?,£1.08,Convert both measurements to the same unit and compare,"[""£2.26"",""£1.08""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_366,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is smaller: 4m or 6m?,4m,Convert both measurements to the same unit and compare,"[""4m"",""6m""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_367,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: 2l or 5l?,5l,Convert both measurements to the same unit and compare,"[""2l"",""5l""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_368,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: 769g or 100g?,769g,Convert both measurements to the same unit and compare,"[""769g"",""100g""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354358_369,M01_Y4_MEAS,1,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: 105g or 545g?,545g,Convert both measurements to the same unit and compare,"[""105g"",""545g""]","{""description"":""Beginning - Compare measures in the same unit. Simple comparisons with clear differences (e.g., 500g vs 300g, £2.50 vs £1.75). Focus on two values only."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal""]},""ranges"":{""m"":{""min"":1,""max"":10},""cm"":{""min"":10,""max"":100},""kg"":{""min"":1,""max"":10},""g"":{""min"":100,""max"":1000},""l"":{""min"":1,""max"":5},""ml"":{""min"":100,""max"":1000},""pounds"":{""min"":1,""max"":10}},""comparisonType"":""same_unit"",""orderCount"":2},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_370,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: £12.40 or 111p?,£12.40,Convert both measurements to the same unit and compare,"[""£12.40"",""111p""]","{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_371,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,text_input,"Order these measurements from smallest to largest: 251cm, 261cm, 5m","251cm, 261cm, 5m","Convert all measurements to the same unit first, then order them",,"{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_372,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is smaller: 2km or 39m?,39m,Convert both measurements to the same unit and compare,"[""2km"",""39m""]","{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_373,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,text_input,"Order these measurements from smallest to largest: 350cm, 8m, 173cm","173cm, 350cm, 8m","Convert all measurements to the same unit first, then order them",,"{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_374,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,text_input,"Order these measurements from smallest to largest: 610ml, 3l, 2715ml","610ml, 2715ml, 3l","Convert all measurements to the same unit first, then order them",,"{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_375,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is greater: 22m or 496cm?,22m,Convert both measurements to the same unit and compare,"[""22m"",""496cm""]","{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_376,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,text_input,"Order these measurements from smallest to largest: 9l, 2481ml, 2139ml","2139ml, 2481ml, 9l","Convert all measurements to the same unit first, then order them",,"{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
q_1764328354359_377,M01_Y4_MEAS,2,Measurement,"Compare, describe and order measures",4,multiple_choice,Which is smaller: 47m or 344cm?,344cm,Convert both measurements to the same unit and compare,"[""47m"",""344cm""]","{""description"":""Developing - Compare with simple conversions (e.g., 1kg vs 800g, 100p vs £1.50). Include mixed unit comparisons with obvious answers. Order 2-3 items."",""math"":{""types"":[""length"",""mass"",""capacity"",""money""],""units"":{""length"":[""m"",""cm"",""km""],""mass"":[""kg"",""g""],""capacity"":[""l"",""ml""],""money"":[""pounds_decimal"",""pence""]},""ranges"":{""km"":{""min"":1,""max"":5},""m"":{""min"":1,""max"":100},""cm"":{""min"":50,""max"":500},""kg"":{""min"":1,""max"":10},""g"":{""min"":500,""max"":2000},""l"":{""min"":1,""max"":10},""ml"":{""min"":500,""max"":3000},""pounds"":{""min"":1,""max"":20},""pence"":{""min"":50,""max"":500}},""comparisonType"":""simple_conversion"",""orderCount"":3},""presentation"":{""questionTypes"":[""which_greater"",""which_smaller"",""order_ascending""],""visualType"":""text_only"",""showUnits"":true}}"
